movieId,title,genres,naver_url,img_url
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67837,https://movie-phinf.pstatic.net/20111223_15/1324571928658KIwAI_JPEG/movie_image.jpg?type=m203_290_2
7223,D.O.A. (1950),Drama|Film-Noir|Mystery,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10830,https://movie-phinf.pstatic.net/20111212_202/13236710364300XhLd_JPEG/movie_image.jpg?type=m203_290_2
7225,Pumping Iron (1977),Documentary,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44853,https://movie-phinf.pstatic.net/20150115_76/14213142647026tXbA_JPEG/movie_image.jpg?type=m203_290_2
7228,Cool World (1992),Animation|Comedy|Fantasy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17982,https://movie-phinf.pstatic.net/20111222_175/1324544662900ErseS_JPEG/movie_image.jpg?type=m203_290_2
7234,"Strada, La (1954)",Drama,0,0
7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35460,https://movie-phinf.pstatic.net/20111223_210/1324620090179stvp4_JPEG/movie_image.jpg?type=m203_290_2
7236,"Boy and His Dog, A (1975)",Sci-Fi,0,0
7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,https://movie.naver.com/movie/bi/mi/basic.nhn?code=20335,https://movie-phinf.pstatic.net/20111223_54/1324589358805rbgzY_JPEG/movie_image.jpg?type=m203_290_2
7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29955,https://movie-phinf.pstatic.net/20111222_148/1324495251397cxRW7_JPEG/movie_image.jpg?type=m203_290_2
7245,Tormented (1960),Horror|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53545,https://movie-phinf.pstatic.net/20141203_216/1417571171924s47Wv_JPEG/movie_image.jpg?type=m203_290_2
7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11085,https://movie-phinf.pstatic.net/20111222_1/1324486756189U8SkM_JPEG/movie_image.jpg?type=m203_290_2
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War,https://movie.naver.com/movie/bi/mi/basic.nhn?code=33502,0
7251,Where the Day Takes You (1992),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17894,https://movie-phinf.pstatic.net/20111221_43/1324456905924bEDRi_JPEG/movie_image.jpg?type=m203_290_2
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52051,https://movie-phinf.pstatic.net/20111223_205/132463274063295THo_JPEG/movie_image.jpg?type=m203_290_2
7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38100,https://movie-phinf.pstatic.net/20111222_274/1324519629487d2wNy_JPEG/movie_image.jpg?type=m203_290_2
7256,Touching the Void (2003),Adventure|Documentary,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38688,https://movie-phinf.pstatic.net/20111221_78/13244689795382KAkh_JPEG/movie_image.jpg?type=m203_290_2
7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller,0,0
7258,"Perfect Score, The (2004)",Comedy|Crime,0,0
7259,You Got Served (2004),Drama|Musical,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38108,https://movie-phinf.pstatic.net/20111222_262/1324493995552vDjkS_JPEG/movie_image.jpg?type=m203_290_2
7260,Latter Days (2003),Comedy|Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38101,https://movie-phinf.pstatic.net/20111221_160/1324453523826QuLto_JPEG/movie_image.jpg?type=m203_290_2
7261,Barbershop 2: Back in Business (2004),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38208,https://movie-phinf.pstatic.net/20111221_56/1324467774715oNtut_JPEG/movie_image.jpg?type=m203_290_2
7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38210,https://movie-phinf.pstatic.net/20111222_51/132449027366759pxQ_JPEG/movie_image.jpg?type=m203_290_2
7263,Miracle (2004),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94775,https://movie-phinf.pstatic.net/20130118_115/1358472020816kP4vN_JPEG/movie_image.jpg?type=m203_290_2
7264,An Amazing Couple (2002),Comedy|Romance,0,0
7265,"Dreamers, The (2003)",Drama,0,0
7266,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,0,0
7282,"Hip Hop Witch, Da (2000)",Comedy|Horror|Thriller,0,0
7285,Thirteen (2003),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=77990,https://movie-phinf.pstatic.net/20111223_19/13246393830787PCf8_JPEG/movie_image.jpg?type=m203_290_2
7292,Best Defense (1984),Comedy|War,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11658,https://movie-phinf.pstatic.net/20111221_256/1324477469568HUBsp_JPEG/movie_image.jpg?type=m203_290_2
7293,50 First Dates (2004),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38227,https://movie-phinf.pstatic.net/20170517_295/1494999263512wVxpQ_JPEG/movie_image.jpg?type=m203_290_2
7294,Welcome to Mooseport (2004),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38272,https://movie-phinf.pstatic.net/20111221_91/1324463710748yRPpJ_JPEG/movie_image.jpg?type=m203_290_2
7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37782,https://movie-phinf.pstatic.net/20111221_140/1324449777275GI5tY_JPEG/movie_image.jpg?type=m203_290_2
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38230,https://movie-phinf.pstatic.net/20111222_10/1324492463100SQYq9_JPEG/movie_image.jpg?type=m203_290_2
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13695,https://movie-phinf.pstatic.net/20111212_156/13236715415583HJdo_JPEG/movie_image.jpg?type=m203_290_2
7302,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,0,0
7303,The Diary of Anne Frank (1959),Drama|War,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146388,https://movie-phinf.pstatic.net/20160309_226/1457503290753diMQ4_JPEG/movie_image.jpg?type=m203_290_2
7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29519,0
7305,Black Widow (1987),Crime|Drama|Mystery|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184318,https://movie-phinf.pstatic.net/20200313_168/1584060499309iz6YQ_JPEG/movie_image.jpg?type=m203_290_2
7306,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,https://movie.naver.com/movie/bi/mi/basic.nhn?code=64827,https://movie-phinf.pstatic.net/20130605_269/1370410452504Me548_JPEG/movie_image.jpg?type=m203_290_2
7307,Flesh & Blood (1985),Action|Adventure|Drama|War,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87276,https://movie-phinf.pstatic.net/20121005_65/1349433148474SJY1g_JPEG/movie_image.jpg?type=m203_290_2
7308,King Solomon's Mines (1985),Adventure|Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12371,https://movie-phinf.pstatic.net/20111212_175/1323671300265V7u08_JPEG/movie_image.jpg?type=m203_290_2
7310,Raw Deal (1986),Action,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16815,https://movie-phinf.pstatic.net/20111221_190/1324454142646ykNhi_JPEG/movie_image.jpg?type=m203_290_2
7311,"Goodbye, Mr. Chips (1939)",Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26831,https://movie-phinf.pstatic.net/20111223_96/1324568831921NBjKD_JPEG/movie_image.jpg?type=m203_290_2
7312,"Follow Me, Boys! (1966)",Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46595,https://movie-phinf.pstatic.net/20111222_292/1324488631011ECmqU_JPEG/movie_image.jpg?type=m203_290_2
7315,Against the Ropes (2004),Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38109,https://movie-phinf.pstatic.net/20111222_177/1324496759698d0QcD_JPEG/movie_image.jpg?type=m203_290_2
7316,Confessions of a Teenage Drama Queen (2004),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38270,https://movie-phinf.pstatic.net/20111221_73/1324462109061nJhzP_JPEG/movie_image.jpg?type=m203_290_2
7317,EuroTrip (2004),Adventure|Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38271,https://movie-phinf.pstatic.net/20111222_24/1324518235865nkfkO_JPEG/movie_image.jpg?type=m203_290_2
7318,"Passion of the Christ, The (2004)",Drama,0,0
7319,Club Dread (2004),Comedy|Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38273,https://movie-phinf.pstatic.net/20111221_38/1324453378591HmUwk_JPEG/movie_image.jpg?type=m203_290_2
7320,Dirty Dancing: Havana Nights (2004),Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38274,https://movie-phinf.pstatic.net/20111221_91/1324453785849GoYCj_JPEG/movie_image.jpg?type=m203_290_2
7321,Twisted (2004),Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115244,https://movie-phinf.pstatic.net/20160510_290/14628444905506K8LJ_JPEG/movie_image.jpg?type=m203_290_2
7323,"Good bye, Lenin! (2003)",Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37409,https://movie-phinf.pstatic.net/20111222_209/1324487687762RbF4y_JPEG/movie_image.jpg?type=m203_290_2
7324,Hidalgo (2004),Adventure|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38306,https://movie-phinf.pstatic.net/20111222_8/1324505730910REtg3_JPEG/movie_image.jpg?type=m203_290_2
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36737,https://movie-phinf.pstatic.net/20111221_205/1324479369013cfLcv_JPEG/movie_image.jpg?type=m203_290_2
7326,"Reckoning, The (2004)",Crime|Drama,0,0
7327,Persona (1966),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184506,https://movie-phinf.pstatic.net/20190517_228/1558080503260XfoC6_JPEG/movie_image.jpg?type=m203_290_2
7328,"Passion of Anna, The (Passion, En) (1969)",Drama,0,0
7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,0,0
7335,Pickup on South Street (1953),Film-Noir,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29942,https://movie-phinf.pstatic.net/20111222_222/13244929346166cFiT_JPEG/movie_image.jpg?type=m203_290_2
7336,"Damned, The (La Caduta degli dei) (1969)",Drama|War,0,0
7340,Just One of the Guys (1985),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75422,https://movie-phinf.pstatic.net/20111223_160/1324614076373nDzRR_JPEG/movie_image.jpg?type=m203_290_2
7344,"Wrong Arm of the Law, The (1963)",Comedy|Crime,0,0
7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38358,https://movie-phinf.pstatic.net/20111222_228/1324495448016OCUyn_JPEG/movie_image.jpg?type=m203_290_2
7346,"Girl Next Door, The (2004)",Comedy|Romance,0,0
7347,Secret Window (2004),Mystery|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38347,https://movie-phinf.pstatic.net/20111221_254/1324455622324JPevA_JPEG/movie_image.jpg?type=m203_290_2
7348,Spartan (2004),Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=138738,https://movie-phinf.pstatic.net/20160824_274/1472007756821rm58M_JPEG/movie_image.jpg?type=m203_290_2
7349,Broken Wings (Knafayim Shvurot) (2002),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=148092,https://movie-phinf.pstatic.net/20160202_211/1454378706281Vnqsq_JPEG/movie_image.jpg?type=m203_290_2
7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37564,https://movie-phinf.pstatic.net/20111223_179/1324616791783hYg2S_JPEG/movie_image.jpg?type=m203_290_2
7354,Mad Dog and Glory (1993),Comedy|Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24657,https://movie-phinf.pstatic.net/20111221_249/1324474384115Vzocr_JPEG/movie_image.jpg?type=m203_290_2
7357,Peyton Place (1957),Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=15026,https://movie-phinf.pstatic.net/20111222_16/13244893444852pmaD_JPEG/movie_image.jpg?type=m203_290_2
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38364,https://movie-phinf.pstatic.net/20111221_229/1324451496638076U7_JPEG/movie_image.jpg?type=m203_290_2
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38444,https://movie-phinf.pstatic.net/20150922_4/14429125602616zXzR_JPEG/movie_image.jpg?type=m203_290_2
7362,Taking Lives (2004),Crime|Drama|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38064,https://movie-phinf.pstatic.net/20111221_293/1324464530602YYxKf_JPEG/movie_image.jpg?type=m203_290_2
7364,Intermission (2003),Comedy|Crime|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38445,https://movie-phinf.pstatic.net/20111221_107/1324461158446kGxab_JPEG/movie_image.jpg?type=m203_290_2
7366,Jersey Girl (2004),Comedy|Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35941,https://movie-phinf.pstatic.net/20111221_51/1324453306004mArL6_JPEG/movie_image.jpg?type=m203_290_2
7367,"Ladykillers, The (2004)",Comedy|Crime,0,0
7368,Never Die Alone (2004),Crime|Drama|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38363,https://movie-phinf.pstatic.net/20111216_7/1324026625313mVFYr_JPEG/movie_image.jpg?type=m203_290_2
7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,0,0
7371,Dogville (2003),Drama|Mystery|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36950,https://movie-phinf.pstatic.net/20111221_260/1324468917799qSYth_JPEG/movie_image.jpg?type=m203_290_2
7372,Ned Kelly (2003),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37702,https://movie-phinf.pstatic.net/20111222_260/1324542262683NN9WR_JPEG/movie_image.jpg?type=m203_290_2
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164200,https://movie-phinf.pstatic.net/20190307_30/1551923668549VgA1X_JPEG/movie_image.jpg?type=m203_290_2
7375,"Prince & Me, The (2004)",Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186658,https://movie-phinf.pstatic.net/20190927_293/1569569533657xxuEN_JPEG/movie_image.jpg?type=m203_290_2
7376,Walking Tall (2004),Action,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38316,https://movie-phinf.pstatic.net/20111221_263/13244786495047gMCt_JPEG/movie_image.jpg?type=m203_290_2
7377,"United States of Leland, The (2003)",Crime|Drama,0,0
7379,The Alamo (2004),Drama|War|Western,https://movie.naver.com/movie/bi/mi/basic.nhn?code=31885,https://movie-phinf.pstatic.net/20111221_248/1324457653018tHg05_JPEG/movie_image.jpg?type=m203_290_2
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38477,https://movie-phinf.pstatic.net/20111222_160/1324494979094Og0iN_JPEG/movie_image.jpg?type=m203_290_2
7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,0,0
7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38480,https://movie-phinf.pstatic.net/20111222_76/1324496628098073KE_JPEG/movie_image.jpg?type=m203_290_2
7386,"Ten Commandments, The (1956)",Adventure|Drama,0,0
7387,Dawn of the Dead (1978),Action|Drama|Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38364,https://movie-phinf.pstatic.net/20111221_229/1324451496638076U7_JPEG/movie_image.jpg?type=m203_290_2
7390,Prey for Rock & Roll (2003),Drama|Musical,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70239,https://movie-phinf.pstatic.net/20130917_239/13793941282688CYl1_JPEG/movie_image.jpg?type=m203_290_2
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11688,0
7395,Cheaper by the Dozen (1950),Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50314,https://movie-phinf.pstatic.net/20111221_191/1324458064239b5EHA_JPEG/movie_image.jpg?type=m203_290_2
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=64003,https://movie-phinf.pstatic.net/20111223_177/13245705310834kTpP_JPEG/movie_image.jpg?type=m203_290_2
7411,Munchies (1987),Comedy|Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17385,0
7414,Going in Style (1979),Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140300,https://movie-phinf.pstatic.net/20161220_221/1482211836382W5V05_JPEG/movie_image.jpg?type=m203_290_2
7419,After Hours (1985),Comedy|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10717,https://movie-phinf.pstatic.net/20180917_77/1537171762820skKpv_JPEG/movie_image.jpg?type=m203_290_2
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37493,https://movie-phinf.pstatic.net/20111221_155/1324476681768Mt6zF_JPEG/movie_image.jpg?type=m203_290_2
7439,"Punisher, The (2004)",Action|Crime|Thriller,0,0
7440,Paper Clips (2004),Documentary,0,0
7443,This So-Called Disaster (2003),Documentary,0,0
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38572,https://movie-phinf.pstatic.net/20111222_261/1324533819200Fj85C_JPEG/movie_image.jpg?type=m203_290_2
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38574,https://movie-phinf.pstatic.net/20111221_281/1324459781147muJgJ_JPEG/movie_image.jpg?type=m203_290_2
7448,Envy (2004),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36852,https://movie-phinf.pstatic.net/20111221_89/1324467903255USrDI_JPEG/movie_image.jpg?type=m203_290_2
7449,Godsend (2004),Drama|Horror|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99716,https://movie-phinf.pstatic.net/20140402_205/1396416344302ubmSP_JPEG/movie_image.jpg?type=m203_290_2
7450,Laws of Attraction (2004),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38581,https://movie-phinf.pstatic.net/20111221_80/1324446131042Johfr_JPEG/movie_image.jpg?type=m203_290_2
7451,Mean Girls (2004),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38582,https://movie-phinf.pstatic.net/20111222_172/13245514666743QFnK_JPEG/movie_image.jpg?type=m203_290_2
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38421,https://movie-phinf.pstatic.net/20111222_100/13245062127347mgiB_JPEG/movie_image.jpg?type=m203_290_2
7455,"Mudge Boy, The (2003)",Drama,0,0
7457,Breakin' All the Rules (2004),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38585,https://movie-phinf.pstatic.net/20111221_232/1324457792310v7sE4_JPEG/movie_image.jpg?type=m203_290_2
7458,Troy (2004),Action|Adventure|Drama|War,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181031,https://movie-phinf.pstatic.net/20190107_120/1546840971725eYVNY_JPEG/movie_image.jpg?type=m203_290_2
7459,Carandiru (2003),Crime|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38583,https://movie-phinf.pstatic.net/20111222_14/1324545954171DsL5J_JPEG/movie_image.jpg?type=m203_290_2
7460,Coffee and Cigarettes (2003),Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38453,https://movie-phinf.pstatic.net/20170418_131/1492477710229YdPc2_JPEG/movie_image.jpg?type=m203_290_2
7477,Eye See You (D-Tox) (2002),Horror|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=31283,https://movie-phinf.pstatic.net/20111221_118/13244563285667ECaM_JPEG/movie_image.jpg?type=m203_290_2
7479,Watch on the Rhine (1943),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10976,https://movie-phinf.pstatic.net/20111221_112/1324471207898BzhPp_JPEG/movie_image.jpg?type=m203_290_2
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12359,https://movie-phinf.pstatic.net/20111222_156/1324562494368rxinl_JPEG/movie_image.jpg?type=m203_290_2
7482,Enter the Dragon (1973),Action|Crime,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10182,https://movie-phinf.pstatic.net/20111223_83/1324582975660QsvBk_JPEG/movie_image.jpg?type=m203_290_2
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164147,https://movie-phinf.pstatic.net/20181116_119/1542355085445eqNwH_JPEG/movie_image.jpg?type=m203_290_2
7487,Henry & June (1990),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72087,https://movie-phinf.pstatic.net/20130114_68/1358142341548cvsKr_JPEG/movie_image.jpg?type=m203_290_2
7492,Martin (1977),Drama|Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90671,https://movie-phinf.pstatic.net/20121106_72/1352183496963Ds76e_JPEG/movie_image.jpg?type=m203_290_2
7493,"Three Faces of Eve, The (1957)",Drama,0,0
7541,100 Girls (2000),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38321,https://movie-phinf.pstatic.net/20111221_204/13244598667954bs1p_JPEG/movie_image.jpg?type=m203_290_2
7560,Fail-Safe (1964),Drama|Thriller|War,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10991,https://movie-phinf.pstatic.net/20111223_79/13246482350468ORJy_JPEG/movie_image.jpg?type=m203_290_2
7561,Paperhouse (1988),Fantasy|Horror|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24031,https://movie-phinf.pstatic.net/20111222_296/13244855734864GuIc_JPEG/movie_image.jpg?type=m203_290_2
7562,Dobermann (1997),Action|Crime,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19064,0
7564,Kwaidan (Kaidan) (1964),Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35588,https://movie-phinf.pstatic.net/20111221_94/1324464453428vxO78_JPEG/movie_image.jpg?type=m203_290_2
7566,28 Up (1985),Documentary,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63896,0
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10159,https://movie-phinf.pstatic.net/20111222_260/1324488868871NzEMT_JPEG/movie_image.jpg?type=m203_290_2
7570,Octopussy (1983),Action|Adventure|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10169,https://movie-phinf.pstatic.net/20111222_34/1324480487399kf3Ae_JPEG/movie_image.jpg?type=m203_290_2
7572,Wit (2001),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149566,https://movie-phinf.pstatic.net/20170105_95/1483600212522FTpYx_JPEG/movie_image.jpg?type=m203_290_2
7573,Never Say Never Again (1983),Action|Adventure|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10168,https://movie-phinf.pstatic.net/20111221_187/1324477672589esiF6_JPEG/movie_image.jpg?type=m203_290_2
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87585,https://movie-phinf.pstatic.net/20160428_212/1461808758889PBzXf_JPEG/movie_image.jpg?type=m203_290_2
7581,"Fountainhead, The (1949)",Drama,0,0
7584,Woman of the Year (1942),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29993,https://movie-phinf.pstatic.net/20111222_139/1324493107320fsx7q_JPEG/movie_image.jpg?type=m203_290_2
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,0,0
7614,Oklahoma! (1955),Musical|Romance|Western,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12890,https://movie-phinf.pstatic.net/20111223_98/1324586650419PkKPr_JPEG/movie_image.jpg?type=m203_290_2
7615,Desert Hearts (1985),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62811,https://movie-phinf.pstatic.net/20111221_128/13244580876018uciU_JPEG/movie_image.jpg?type=m203_290_2
7616,Body Double (1984),Mystery|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13205,https://movie-phinf.pstatic.net/20111221_205/1324456964466XDLlh_JPEG/movie_image.jpg?type=m203_290_2
7618,Chaplin (1992),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129784,https://movie-phinf.pstatic.net/20141028_149/1414477107579A7Uu6_JPEG/movie_image.jpg?type=m203_290_2
7619,"Miracle Worker, The (1962)",Drama,0,0
7620,Monster in a Box (1992),Comedy|Drama,0,0
7624,School Ties (1992),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12263,https://movie-phinf.pstatic.net/20111222_45/1324538374838QuWMo_JPEG/movie_image.jpg?type=m203_290_2
7636,Raising Cain (1992),Horror|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11241,https://movie-phinf.pstatic.net/20181119_90/1542605269379B4AAM_JPEG/movie_image.jpg?type=m203_290_2
7646,Rose Red (2002),Horror|Mystery|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37447,https://movie-phinf.pstatic.net/20111221_83/1324463198251Acue4_JPEG/movie_image.jpg?type=m203_290_2
7647,Noises Off... (1992),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16681,0
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,0,0
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36442,0
7657,Versus (2000),Action|Comedy|Fantasy|Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35403,https://movie-phinf.pstatic.net/20111222_224/1324562146802TA8w0_JPEG/movie_image.jpg?type=m203_290_2
7669,Pride and Prejudice (1995),Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87585,https://movie-phinf.pstatic.net/20160428_212/1461808758889PBzXf_JPEG/movie_image.jpg?type=m203_290_2
7698,"China Syndrome, The (1979)",Drama|Thriller,0,0
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,0,0
